sha,message,author,committer,url,total_changes,organization,repository
769b9f7c1b3c3a050887474bd430fae5b250884c,chore: Bump pyo3-bytes to pyo3 0.28 (#611),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/769b9f7c1b3c3a050887474bd430fae5b250884c,5,developmentseed,obstore
6c9a287aa633b6afda6f96edeaf1bc4f62cbf676,chore: Add README to pypi distribution (#608),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/6c9a287aa633b6afda6f96edeaf1bc4f62cbf676,1,developmentseed,obstore
b5d1c6b776a97cbee0474083a4946c1b97ef8ce9,feat: Derive Debug and Clone on PyObjectStore (#606),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/b5d1c6b776a97cbee0474083a4946c1b97ef8ce9,1,developmentseed,obstore
3de74c0022e1ddfe774b37481caf1b09e50d4fa7,chore: Bump pyo3-object_store to 0.8 (#604),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/3de74c0022e1ddfe774b37481caf1b09e50d4fa7,826,developmentseed,obstore
6fdc456aa6e159761588c4d2c4d0f2be9171434f,Remove enumeration,Max Jones,GitHub,https://github.com/virtual-zarr/virtualzarr.cloud/commit/6fdc456aa6e159761588c4d2c4d0f2be9171434f,2,virtual-zarr,virtualzarr.cloud
b9d6126a3633fafe1bc1576530d4da121885ae8f,Add Icechunk,Max Jones,Max Jones,https://github.com/virtual-zarr/virtualzarr.cloud/commit/b9d6126a3633fafe1bc1576530d4da121885ae8f,54,virtual-zarr,virtualzarr.cloud
b1eba374977b44c3d93b3c8c08d8f4aef66972a8,Update page,Max Jones,Max Jones,https://github.com/virtual-zarr/virtualzarr.cloud/commit/b1eba374977b44c3d93b3c8c08d8f4aef66972a8,119,virtual-zarr,virtualzarr.cloud
fe3234b363e5f5607b73dcb62b1a700b4e99828b,Lint,Max Jones,Max Jones,https://github.com/virtual-zarr/virtualzarr.cloud/commit/fe3234b363e5f5607b73dcb62b1a700b4e99828b,2207,virtual-zarr,virtualzarr.cloud
25fb8a0feae20111f1c9c31107ace90157b49ba5,Add website,Max Jones,Max Jones,https://github.com/virtual-zarr/virtualzarr.cloud/commit/25fb8a0feae20111f1c9c31107ace90157b49ba5,3513,virtual-zarr,virtualzarr.cloud
a1bb5c14acd280e2729a28a6911804c944fce9cc,Initial commit from Create Next App,Max Jones,Max Jones,https://github.com/virtual-zarr/virtualzarr.cloud/commit/a1bb5c14acd280e2729a28a6911804c944fce9cc,752,virtual-zarr,virtualzarr.cloud
4dbbbf1796edc59e8ca033daf519b8f246154923,Update lock,Max Jones,Max Jones,https://github.com/virtual-zarr/nisar-manifest-explorer/commit/4dbbbf1796edc59e8ca033daf519b8f246154923,174,virtual-zarr,nisar-manifest-explorer
9a3cb738060838679af9032eac9327502902e755,Update deps,Max Jones,Max Jones,https://github.com/virtual-zarr/nisar-manifest-explorer/commit/9a3cb738060838679af9032eac9327502902e755,366,virtual-zarr,nisar-manifest-explorer
9cd656032e71261b275bab43144d55276f67b00b,Fixup,Max Jones,Max Jones,https://github.com/virtual-zarr/nisar-manifest-explorer/commit/9cd656032e71261b275bab43144d55276f67b00b,1,virtual-zarr,nisar-manifest-explorer
534494dc75bddbcb20ab4f24e5e1ef396164d9f6,Organize,Max Jones,Max Jones,https://github.com/virtual-zarr/nisar-manifest-explorer/commit/534494dc75bddbcb20ab4f24e5e1ef396164d9f6,9,virtual-zarr,nisar-manifest-explorer
22860f510f10b9dd6033f2204b37fc18453d086a,Organize,Max Jones,Max Jones,https://github.com/virtual-zarr/nisar-manifest-explorer/commit/22860f510f10b9dd6033f2204b37fc18453d086a,0,virtual-zarr,nisar-manifest-explorer
aeeb1bef42b01c18ab60bb1b125c9d368180cdd9,New script,Max Jones,Max Jones,https://github.com/virtual-zarr/nisar-manifest-explorer/commit/aeeb1bef42b01c18ab60bb1b125c9d368180cdd9,538,virtual-zarr,nisar-manifest-explorer
88f2e62102e5b14f9320753c7bc95735908eecf4,Add script to analyze gaps,Max Jones,Max Jones,https://github.com/virtual-zarr/nisar-manifest-explorer/commit/88f2e62102e5b14f9320753c7bc95735908eecf4,138,virtual-zarr,nisar-manifest-explorer
3dd489c385dfc420fd328b47f93954d617d41fe4,Fixup,Max Jones,Max Jones,https://github.com/virtual-zarr/nisar-manifest-explorer/commit/3dd489c385dfc420fd328b47f93954d617d41fe4,40,virtual-zarr,nisar-manifest-explorer
82f40a19b264281b3d9508e3445733f4ac790afa,Install git in Docker image for git deps,Max Jones,Max Jones,https://github.com/virtual-zarr/nisar-manifest-explorer/commit/82f40a19b264281b3d9508e3445733f4ac790afa,8,virtual-zarr,nisar-manifest-explorer
24332ba149659d5abc7464105f28720ff76b4354,Lint,Max Jones,Max Jones,https://github.com/virtual-zarr/nisar-manifest-explorer/commit/24332ba149659d5abc7464105f28720ff76b4354,75,virtual-zarr,nisar-manifest-explorer
ce040dc0aabd162732237b93551b84a0c6283bf0,Setup for HuggingFace,Max Jones,Max Jones,https://github.com/virtual-zarr/nisar-manifest-explorer/commit/ce040dc0aabd162732237b93551b84a0c6283bf0,2798,virtual-zarr,nisar-manifest-explorer
